age,job,marital,education,default,balance,housing,loan,uid1
53,technician,single,secondary,yes,-435,yes,yes,10626
37,housemaid,married,secondary,no,285,no,no,10627
45,technician,married,tertiary,no,533,yes,no,10628
46,blue-collar,married,tertiary,no,993,yes,no,10629
30,technician,divorced,tertiary,no,-317,yes,no,1063
55,technician,married,tertiary,no,4359,no,no,10630
50,blue-collar,married,secondary,no,887,no,no,10631
37,services,married,secondary,no,1092,no,no,10632
55,entrepreneur,divorced,primary,no,29,no,no,10634
39,admin.,married,primary,no,237,no,no,10635
35,admin.,single,primary,no,2355,yes,no,10638
39,self-employed,single,tertiary,no,0,no,no,10639
43,blue-collar,married,secondary,no,667,yes,no,1064
53,blue-collar,married,primary,no,4641,no,no,10640
39,admin.,divorced,secondary,no,952,yes,no,10641
37,admin.,married,secondary,no,306,no,no,10642
38,services,divorced,secondary,no,439,no,no,10643
35,blue-collar,single,primary,no,3751,no,no,10645
50,blue-collar,married,unknown,no,0,no,no,10646
37,services,single,secondary,no,1175,yes,no,10647
56,admin.,single,secondary,no,-13,no,no,10648
59,blue-collar,married,primary,no,416,no,no,10649
29,services,single,secondary,no,-158,yes,no,1065
42,blue-collar,single,primary,no,50,no,no,10650
39,housemaid,married,primary,no,15352,no,no,10651
58,blue-collar,married,primary,no,96,no,no,10652
30,services,married,secondary,no,384,yes,no,10653
59,retired,married,primary,no,1085,no,no,10654
43,blue-collar,married,primary,no,8014,no,no,10655
39,services,single,secondary,no,1336,yes,no,10656
53,retired,married,secondary,no,136,no,no,10657
43,management,married,tertiary,no,0,no,no,10658
43,services,divorced,unknown,no,159,no,no,10659
41,management,married,tertiary,no,72,yes,no,1066
50,housemaid,married,primary,no,4,no,no,10660
35,admin.,married,secondary,no,4698,yes,no,10661
52,blue-collar,divorced,primary,no,1250,no,no,10663
44,technician,married,secondary,no,0,no,no,10664
51,blue-collar,married,secondary,no,33,no,yes,10665
52,blue-collar,married,secondary,no,167,no,no,10667
59,services,married,primary,no,31,no,no,10669
50,management,married,tertiary,no,3191,no,no,10670
37,admin.,single,tertiary,no,12581,no,no,10671
53,entrepreneur,divorced,tertiary,no,196,yes,no,10672
36,admin.,married,secondary,no,1295,no,no,10673
39,blue-collar,married,primary,no,4608,yes,no,10674
41,blue-collar,married,secondary,no,-100,yes,no,10675
35,blue-collar,married,secondary,no,-281,yes,no,10676
41,entrepreneur,married,tertiary,no,373,no,no,10678
44,services,divorced,secondary,no,396,yes,yes,1068
38,admin.,single,secondary,no,439,no,no,10680
42,admin.,married,secondary,no,3165,yes,no,10681
35,blue-collar,married,unknown,no,75,yes,no,10683
44,admin.,married,secondary,no,1696,no,no,10685
49,blue-collar,single,unknown,no,2222,no,no,10686
35,technician,single,tertiary,no,756,yes,no,10687
49,management,married,tertiary,no,2005,no,no,10688
59,blue-collar,married,primary,no,10,yes,no,1069
40,services,married,unknown,no,4075,yes,no,10690
47,blue-collar,married,secondary,no,4840,no,no,10691
55,housemaid,married,primary,no,3680,no,no,10692
53,self-employed,married,tertiary,no,2627,yes,yes,10693
55,management,married,tertiary,no,0,no,no,10694
37,blue-collar,single,secondary,no,3764,no,no,10695
54,technician,divorced,unknown,no,1725,no,no,10696
53,services,single,secondary,no,725,yes,no,10697
39,management,single,unknown,no,2887,yes,no,1070
38,management,single,tertiary,no,93,yes,yes,10700
37,admin.,married,tertiary,no,2741,no,no,10702
47,blue-collar,married,primary,no,667,no,no,10703
42,housemaid,married,unknown,no,72,no,no,10704
38,admin.,married,secondary,no,1116,yes,yes,10705
44,management,married,tertiary,no,647,no,no,10706
54,technician,single,unknown,no,1695,no,no,10707
35,services,married,unknown,no,2,no,no,10708
51,admin.,married,secondary,no,-192,no,no,10709
42,management,married,secondary,no,0,no,no,1071
41,blue-collar,married,primary,no,389,yes,no,10710
46,housemaid,married,unknown,no,1035,no,no,10711
36,admin.,single,secondary,no,16,no,no,10712
41,management,divorced,secondary,no,0,no,no,10713
49,blue-collar,married,unknown,no,3096,no,no,10714
39,technician,married,secondary,no,94,no,no,10716
39,technician,divorced,tertiary,no,1832,no,no,10717
60,retired,single,primary,no,470,no,no,10718
40,management,married,tertiary,no,270,no,no,10719
31,admin.,married,secondary,no,89,no,no,1072
51,blue-collar,married,primary,no,5050,no,yes,10720
49,entrepreneur,married,tertiary,no,388,yes,no,10721
56,entrepreneur,married,secondary,no,535,yes,yes,10723
54,retired,married,primary,no,1156,no,no,10724
45,housemaid,married,primary,no,938,no,no,10725
39,housemaid,married,tertiary,no,240,yes,no,10726
36,entrepreneur,married,tertiary,no,3057,no,no,10727
39,management,married,tertiary,no,-1212,yes,no,10728
33,self-employed,married,tertiary,no,6,no,no,10729
29,unknown,single,primary,no,50,yes,no,1073
42,technician,single,tertiary,no,671,yes,no,10730
36,blue-collar,single,primary,no,736,yes,no,10732
41,entrepreneur,married,primary,no,0,no,no,10733
51,housemaid,married,primary,no,108,no,no,10734
36,technician,married,tertiary,no,579,yes,no,10737
42,management,married,secondary,no,2580,yes,no,10738
54,unknown,married,secondary,no,1241,no,no,10739
39,blue-collar,single,secondary,no,29,yes,no,1074
40,admin.,married,secondary,no,0,no,no,10740
39,management,married,secondary,no,2445,no,no,10741
54,technician,married,tertiary,no,417,yes,no,10742
57,admin.,divorced,primary,no,987,no,no,10744
57,management,divorced,unknown,no,0,no,no,10745
58,management,divorced,primary,no,5914,no,no,10746
38,entrepreneur,married,secondary,no,-272,no,yes,10747
36,technician,single,tertiary,no,0,no,no,10748
51,admin.,married,secondary,no,2967,no,no,10749
44,blue-collar,married,primary,no,420,yes,no,1075
56,management,married,tertiary,no,21664,no,no,10750
46,management,single,primary,no,538,no,no,10751
31,technician,married,secondary,no,-720,yes,no,10752
36,management,married,tertiary,no,0,no,no,10755
35,self-employed,married,tertiary,no,333,no,no,10756
37,services,single,secondary,no,105,no,yes,10757
49,blue-collar,married,secondary,no,-55,no,no,10758
38,blue-collar,married,primary,no,1262,no,no,10759
49,services,single,primary,no,114,yes,no,1076
30,self-employed,married,secondary,no,421,yes,yes,10760
34,management,married,primary,no,2026,yes,no,10761
55,blue-collar,married,primary,no,2896,no,no,10762
56,blue-collar,married,primary,no,1046,no,yes,10763
50,blue-collar,married,unknown,no,1537,no,no,10766
58,self-employed,married,secondary,no,372,no,no,10768
38,technician,married,secondary,no,403,yes,yes,10769
39,housemaid,married,secondary,no,365,yes,no,1077
35,management,single,tertiary,no,1374,no,no,10770
38,services,married,secondary,no,1313,no,no,10771
49,entrepreneur,married,secondary,no,27,no,no,10772
50,management,married,tertiary,no,0,no,no,10773
39,blue-collar,married,primary,no,2169,no,no,10774
45,housemaid,married,secondary,no,698,yes,no,10775
55,retired,married,secondary,no,466,no,no,10777
37,services,single,tertiary,no,718,no,no,10778
55,technician,married,primary,no,1498,no,yes,10779
27,blue-collar,single,secondary,no,0,yes,no,1078
39,admin.,single,tertiary,no,2600,yes,no,10780
50,retired,married,primary,no,1098,no,no,10781
59,retired,married,primary,no,0,no,no,10782
39,blue-collar,married,secondary,no,123,no,no,10783
50,retired,married,secondary,no,0,yes,yes,10784
38,technician,single,tertiary,no,2496,no,no,10785
52,technician,married,unknown,no,562,no,no,10786
56,management,married,primary,no,-24,yes,no,1079
41,management,married,tertiary,no,676,no,no,10790
41,technician,married,secondary,no,130,no,no,10792
60,management,married,primary,no,0,no,no,10793
48,admin.,single,secondary,no,-58,no,no,10794
55,technician,married,tertiary,no,2512,yes,no,10795
61,retired,married,secondary,no,296,no,no,10796
54,blue-collar,single,unknown,no,6622,no,no,10797
49,management,married,tertiary,no,391,no,no,10798
39,blue-collar,married,primary,no,1564,no,no,10799
34,admin.,married,secondary,no,61,no,yes,108
48,blue-collar,married,primary,no,1670,no,no,10800
42,entrepreneur,married,tertiary,no,1654,no,no,10801
37,technician,single,secondary,no,984,no,no,10802
47,unemployed,married,secondary,no,3287,yes,yes,10803
50,admin.,married,secondary,yes,-437,yes,yes,10804
49,services,married,secondary,no,494,no,no,10805
41,management,married,tertiary,no,1234,no,no,10806
48,admin.,single,primary,no,1078,no,no,10807
35,blue-collar,married,secondary,no,402,no,yes,10808
55,management,single,tertiary,no,854,yes,yes,10809
37,self-employed,married,primary,no,0,no,no,1081
43,management,married,tertiary,no,438,no,no,10810
39,admin.,married,secondary,no,1891,no,no,10812
57,retired,married,primary,no,7938,no,no,10813
34,blue-collar,single,primary,no,2040,no,no,10814
52,entrepreneur,married,primary,no,2138,no,no,10815
60,blue-collar,married,primary,no,686,yes,no,10816
57,retired,married,primary,no,5799,no,no,10817
36,admin.,single,secondary,no,810,yes,no,10818
42,entrepreneur,married,tertiary,no,1068,yes,no,10819
54,technician,single,secondary,no,99,yes,no,1082
37,services,single,secondary,no,3,no,no,10820
55,housemaid,divorced,primary,no,2014,no,no,10821
36,self-employed,single,secondary,no,652,no,no,10822
50,blue-collar,married,primary,no,2190,no,no,10823
45,retired,divorced,secondary,no,1735,no,yes,10824
47,management,married,secondary,no,2892,no,no,10825
43,management,married,tertiary,no,439,no,no,10826
45,management,single,tertiary,no,451,no,no,10828
59,retired,divorced,primary,no,2516,no,no,10829
38,blue-collar,married,secondary,no,22,yes,yes,1083
48,management,married,tertiary,no,2837,no,no,10831
44,blue-collar,married,primary,no,-82,no,yes,10834
45,blue-collar,married,primary,no,4696,no,no,10835
41,blue-collar,married,secondary,no,475,yes,no,10836
46,unknown,married,tertiary,no,5837,no,no,10837
35,technician,married,unknown,no,3,yes,yes,10838
48,technician,married,secondary,no,335,no,no,10839
60,retired,single,tertiary,no,568,no,no,10840
38,services,married,primary,no,175,no,no,10841
49,retired,single,primary,no,25824,no,no,10842
57,housemaid,married,primary,no,1870,no,no,10843
44,housemaid,married,tertiary,no,460,no,no,10844
55,management,married,primary,no,1446,no,no,10845
46,housemaid,married,primary,no,17,no,no,10846
55,blue-collar,married,primary,no,0,no,no,10847
47,blue-collar,married,primary,no,145,no,no,10848
38,blue-collar,married,primary,no,6091,no,no,10849
34,blue-collar,married,secondary,no,615,yes,no,1085
38,services,married,secondary,no,250,no,no,10850
42,entrepreneur,single,tertiary,no,231,no,no,10851
45,blue-collar,married,secondary,no,530,no,yes,10852
39,self-employed,divorced,tertiary,no,1415,no,no,10853
53,housemaid,single,primary,no,1238,no,no,10856
38,admin.,married,secondary,no,505,yes,yes,10857
55,retired,divorced,primary,no,925,no,no,10858
35,admin.,married,primary,no,136,yes,no,1086
56,retired,divorced,secondary,no,4,no,no,10861
37,self-employed,single,tertiary,no,1116,no,no,10862
42,services,divorced,unknown,no,651,no,no,10863
39,technician,single,secondary,no,2910,yes,no,10864
58,blue-collar,married,primary,no,73,no,no,10865
56,blue-collar,married,primary,no,0,no,no,10866
51,housemaid,divorced,primary,no,336,no,no,10867
47,unknown,married,unknown,no,1728,no,no,10868
44,blue-collar,single,unknown,no,2167,yes,no,1087
58,technician,married,secondary,no,592,no,no,10870
59,technician,married,secondary,no,4322,no,no,10871
40,technician,divorced,tertiary,no,0,no,no,10872
51,blue-collar,married,primary,no,1869,no,no,10873
50,management,single,primary,no,766,no,no,10874
38,blue-collar,married,secondary,no,5092,yes,no,10875
55,blue-collar,married,primary,no,11,no,no,10876
48,management,divorced,tertiary,no,4961,yes,no,10877
40,admin.,married,primary,no,0,yes,no,10879
40,admin.,married,secondary,no,35,no,no,10880
58,blue-collar,married,secondary,no,544,no,no,10881
43,entrepreneur,divorced,tertiary,no,1756,no,no,10884
38,blue-collar,married,secondary,no,702,no,no,10885
36,blue-collar,single,primary,no,2491,no,yes,10886
58,retired,divorced,secondary,no,0,no,no,10887
53,blue-collar,married,secondary,no,1653,no,no,10888
35,blue-collar,single,secondary,no,507,no,no,10889
51,technician,married,secondary,no,221,yes,no,1089
46,unknown,single,secondary,no,0,no,no,10890
42,blue-collar,married,secondary,no,193,yes,no,10891
52,services,married,secondary,no,517,yes,no,10892
40,entrepreneur,married,secondary,no,780,yes,no,10893
46,blue-collar,married,secondary,no,1270,yes,no,10894
51,blue-collar,married,primary,no,48,no,yes,10895
48,blue-collar,married,secondary,no,1562,no,no,10896
39,blue-collar,married,secondary,no,679,yes,no,10897
59,retired,single,secondary,no,30,yes,no,109
37,housemaid,married,secondary,no,942,no,no,10900
45,blue-collar,married,secondary,no,521,yes,no,10901
44,management,married,primary,no,2276,yes,no,10902
35,technician,single,tertiary,no,5251,yes,no,10903
53,technician,divorced,secondary,no,305,no,yes,10904
45,housemaid,married,primary,no,3,yes,yes,10905
35,admin.,married,secondary,yes,76,no,yes,10906
37,housemaid,divorced,primary,no,608,no,no,10907
36,management,married,tertiary,no,531,yes,no,10908
39,blue-collar,single,primary,no,1522,no,no,10909
39,blue-collar,married,tertiary,no,-33,yes,no,1091
55,self-employed,married,secondary,no,39,no,no,10910
38,blue-collar,divorced,secondary,no,2641,no,no,10911
35,technician,married,secondary,no,1255,no,no,10912
37,blue-collar,married,secondary,no,647,yes,no,10913
36,management,married,secondary,no,1989,no,no,10914
38,blue-collar,single,tertiary,no,18,no,no,10916
36,admin.,single,tertiary,no,1568,no,no,10917
51,housemaid,married,primary,no,1382,no,no,10918
43,blue-collar,married,primary,no,103,yes,no,10919
48,management,single,tertiary,no,1437,yes,yes,10920
45,housemaid,married,primary,yes,0,no,yes,10921
46,services,married,secondary,no,0,no,no,10922
60,housemaid,married,primary,no,352,no,yes,10924
56,management,divorced,secondary,no,278,yes,no,10925
40,blue-collar,married,primary,no,-158,yes,yes,10927
43,self-employed,married,secondary,no,104,no,no,10928
39,management,single,secondary,no,1103,no,no,10929
46,blue-collar,married,secondary,no,7,no,no,10933
54,retired,single,secondary,no,515,yes,no,10934
44,blue-collar,married,primary,no,711,no,no,10935
48,services,married,secondary,no,7434,no,no,10936
33,self-employed,divorced,secondary,no,969,yes,no,10938
46,blue-collar,single,secondary,no,76,yes,no,1094
49,retired,divorced,primary,no,150,no,no,10940
32,services,single,secondary,no,914,yes,no,10941
40,management,married,secondary,no,752,no,yes,10942
36,blue-collar,divorced,primary,no,553,no,no,10943
37,entrepreneur,single,secondary,no,926,no,no,10944
50,management,married,tertiary,no,557,yes,no,10945
38,blue-collar,married,unknown,no,5830,no,no,10946
56,management,divorced,tertiary,no,4266,yes,no,10948
38,technician,single,tertiary,no,110,no,no,10949
59,management,divorced,tertiary,no,0,no,no,10950
52,housemaid,divorced,secondary,no,334,yes,no,10951
44,housemaid,married,primary,no,3706,no,no,10953
55,entrepreneur,married,secondary,no,5838,no,no,10954
37,unemployed,married,secondary,no,830,no,no,10955
40,blue-collar,married,primary,no,-616,yes,no,10956
44,technician,divorced,secondary,no,268,no,no,10957
59,retired,married,secondary,no,2703,no,yes,10959
43,entrepreneur,married,primary,no,526,yes,no,1096
38,student,single,tertiary,no,3316,no,no,10960
41,blue-collar,married,primary,no,402,no,no,10961
41,services,married,secondary,no,1483,yes,no,10964
57,services,married,secondary,no,2745,yes,no,10966
35,entrepreneur,single,tertiary,no,-49,no,no,10967
55,services,married,secondary,no,752,no,no,10968
42,student,married,unknown,no,2374,no,no,10969
59,housemaid,divorced,unknown,no,873,yes,no,1097
36,services,single,secondary,no,99,no,no,10970
40,management,married,secondary,no,106,no,no,10971
39,blue-collar,married,secondary,no,2239,no,no,10973
37,management,married,tertiary,no,1170,no,yes,10974
38,management,married,tertiary,no,12877,no,no,10975
40,blue-collar,married,secondary,no,1318,yes,no,10977
36,entrepreneur,divorced,secondary,no,251,no,no,10978
39,self-employed,married,secondary,no,1317,no,no,10979
46,admin.,married,primary,no,40,yes,no,1098
