age,job,marital,education,default,balance,housing,loan,uid1
59,management,married,tertiary,no,0,no,no,21498
33,technician,married,tertiary,yes,56,no,no,21892
32,blue-collar,single,secondary,no,1721,yes,no,4985
27,technician,single,tertiary,no,-67,yes,no,43428
54,retired,married,primary,no,235,no,yes,18749
55,blue-collar,married,primary,no,3485,no,no,21227
51,entrepreneur,married,secondary,no,0,no,no,7824
43,technician,married,secondary,no,328,no,no,22416
31,management,single,tertiary,no,12,yes,no,1940
35,blue-collar,married,secondary,no,328,yes,no,37368
38,blue-collar,married,primary,no,2366,yes,no,6055
48,entrepreneur,married,tertiary,no,354,yes,no,30965
44,technician,divorced,secondary,no,982,yes,no,4641
47,management,married,tertiary,no,0,yes,no,30710
29,services,single,secondary,no,20,yes,no,3377
38,blue-collar,married,secondary,no,376,yes,no,854
50,housemaid,married,primary,no,152,no,no,19606
28,admin.,single,secondary,no,89,yes,yes,30730
25,services,single,secondary,no,-61,yes,no,5165
32,technician,married,secondary,no,465,yes,no,36907
30,admin.,single,secondary,no,3068,yes,no,39175
37,management,married,tertiary,no,0,no,no,22687
43,services,married,secondary,no,-236,yes,no,17229
40,unemployed,single,secondary,no,11,yes,no,545
49,technician,married,secondary,no,0,yes,yes,15677
43,management,divorced,tertiary,no,38,yes,no,16846
41,management,single,tertiary,no,-24,yes,no,29141
27,management,single,tertiary,no,1377,no,no,44916
42,blue-collar,married,secondary,no,117,yes,no,1653
32,services,married,secondary,no,-632,yes,yes,33625
46,admin.,divorced,tertiary,no,846,yes,no,1407
41,technician,divorced,secondary,no,75,no,no,21874
32,services,single,secondary,no,441,no,yes,17083
38,student,single,unknown,no,64,no,no,40676
37,blue-collar,married,primary,no,0,yes,no,5705
49,admin.,married,secondary,no,0,yes,yes,17803
60,blue-collar,married,primary,no,1477,yes,no,14931
31,services,single,secondary,no,900,yes,no,31917
48,technician,married,secondary,no,219,yes,yes,7077
36,technician,single,secondary,no,159,yes,no,22511
54,management,divorced,tertiary,no,0,yes,no,35314
48,technician,married,secondary,no,17,yes,yes,24268
23,services,married,secondary,no,0,yes,yes,6033
33,services,married,secondary,no,3444,yes,no,16091
33,blue-collar,married,secondary,no,91,yes,no,32012
35,management,single,secondary,no,6809,yes,no,1918
58,technician,married,secondary,no,86,no,no,18188
42,blue-collar,single,primary,no,92,no,no,18011
59,unemployed,married,secondary,no,0,no,no,31315
39,services,married,secondary,no,946,yes,no,32971
44,unknown,single,unknown,no,18881,no,no,42395
36,blue-collar,married,unknown,no,70,yes,no,1506
28,services,single,secondary,no,0,no,no,29853
29,services,married,secondary,no,417,yes,no,17427
51,management,married,tertiary,no,346,no,no,44520
36,services,married,secondary,no,115,no,no,4849
34,management,married,tertiary,no,65,yes,no,24782
47,management,married,unknown,no,0,no,no,10271
44,blue-collar,single,secondary,no,-215,yes,no,6130
31,services,married,secondary,no,246,yes,no,4020
31,admin.,married,secondary,no,468,yes,no,3730
44,management,married,tertiary,no,119,yes,no,13712
31,entrepreneur,married,secondary,no,162,yes,yes,36426
35,unemployed,single,tertiary,no,154,no,no,42815
38,technician,married,tertiary,no,0,no,no,10288
45,management,married,secondary,no,0,yes,yes,27878
41,admin.,divorced,secondary,no,6046,yes,yes,41567
35,management,married,tertiary,no,1336,no,no,4957
25,student,single,secondary,no,41,yes,no,40647
53,self-employed,married,tertiary,no,20,yes,no,19629
28,self-employed,single,secondary,no,1536,no,no,40243
27,technician,single,tertiary,no,535,yes,no,9666
28,management,single,secondary,no,1609,yes,no,39152
25,admin.,married,secondary,no,789,yes,no,16346
36,technician,single,secondary,no,54,no,no,39383
45,self-employed,married,tertiary,no,-497,yes,yes,38260
28,management,single,secondary,no,265,yes,no,17089
60,retired,single,tertiary,no,568,no,no,10840
34,admin.,married,secondary,no,2,yes,no,16903
41,technician,single,tertiary,no,1413,no,no,22971
33,self-employed,married,tertiary,no,666,yes,no,32227
51,blue-collar,married,tertiary,no,84,no,yes,12390
49,blue-collar,married,secondary,no,553,no,no,20618
55,housemaid,single,secondary,no,1606,no,no,24706
57,blue-collar,married,secondary,no,0,no,yes,16023
38,technician,single,secondary,no,1255,yes,no,24633
26,technician,single,secondary,no,1275,yes,no,12192
50,admin.,married,secondary,no,663,yes,no,33080
32,technician,married,secondary,no,587,yes,no,5233
53,retired,married,primary,no,17,no,yes,9681
46,management,married,tertiary,no,245,yes,no,3782
55,technician,married,primary,no,818,yes,no,30080
37,self-employed,married,secondary,no,487,no,yes,23201
45,technician,single,secondary,no,-55,no,no,14832
51,admin.,married,secondary,no,-287,yes,no,36731
43,technician,single,secondary,no,54,yes,no,17932
36,technician,single,secondary,yes,12,no,no,20592
34,housemaid,married,secondary,no,390,yes,no,14548
51,technician,married,secondary,no,580,yes,no,42116
45,management,married,tertiary,no,1847,no,no,10743
32,blue-collar,single,secondary,no,3201,yes,no,26455
43,technician,single,tertiary,yes,0,no,no,24019
23,student,single,secondary,no,922,no,no,43826
33,management,single,tertiary,no,112,no,no,22478
59,technician,married,secondary,no,2308,no,no,33920
33,blue-collar,married,primary,no,2064,yes,no,18757
50,management,married,tertiary,no,15442,no,no,9069
28,services,single,secondary,no,-260,yes,no,2214
41,services,married,secondary,no,803,yes,no,31872
30,technician,single,secondary,no,58,yes,no,20069
43,management,married,tertiary,no,1451,yes,no,12158
30,unemployed,married,primary,no,1787,no,no,41888
55,blue-collar,married,secondary,no,989,yes,yes,5245
33,blue-collar,divorced,secondary,no,60,no,no,761
59,services,married,secondary,no,0,yes,no,36501
52,technician,married,secondary,no,192,yes,no,16212
33,services,single,tertiary,no,1268,yes,no,34931
32,student,single,unknown,no,1583,yes,no,4443
41,admin.,divorced,secondary,no,2550,yes,no,38443
26,admin.,single,secondary,no,8,no,no,16345
36,technician,divorced,secondary,no,19,yes,yes,5718
42,unemployed,divorced,secondary,no,2699,no,no,13144
26,student,single,secondary,no,203,no,no,42309
27,admin.,single,secondary,no,292,yes,no,36833
31,technician,married,secondary,no,-576,yes,no,5904
45,housemaid,married,primary,yes,0,no,yes,10921
23,unemployed,single,tertiary,no,993,no,no,45129
35,admin.,single,secondary,no,181,yes,no,39231
56,retired,married,secondary,no,388,yes,no,19148
35,blue-collar,single,primary,no,1284,yes,no,37552
35,management,married,tertiary,no,94,no,no,22588
54,management,single,tertiary,no,1439,yes,no,3581
73,retired,married,tertiary,no,2575,no,no,41100
41,admin.,married,secondary,no,2,yes,no,11386
28,management,single,tertiary,no,95,no,no,28082
27,management,single,tertiary,no,1720,no,no,43927
75,retired,married,primary,no,2970,no,no,40873
52,blue-collar,married,primary,no,994,no,no,22435
57,technician,single,secondary,no,5961,yes,no,3118
40,management,single,primary,no,858,yes,no,4793
49,blue-collar,married,secondary,no,1946,no,no,44209
32,technician,single,secondary,no,674,yes,yes,32126
54,management,married,tertiary,no,2847,yes,no,4397
31,blue-collar,married,primary,no,4728,yes,no,25542
31,management,single,tertiary,no,0,no,no,23104
29,technician,married,tertiary,no,604,yes,no,37840
52,self-employed,married,secondary,no,3720,no,no,26679
31,unemployed,single,primary,no,406,no,no,29833
47,admin.,married,secondary,no,4923,no,no,11603
58,unknown,married,secondary,no,208,no,no,19761
28,management,married,tertiary,no,247,no,no,30779
34,management,single,tertiary,no,3282,yes,no,16550
31,admin.,married,secondary,yes,-51,no,yes,23044
48,management,single,secondary,no,1106,no,yes,13119
30,technician,single,secondary,no,281,no,no,20517
62,management,married,tertiary,no,10373,no,no,42331
19,student,single,secondary,no,527,no,no,41447
28,blue-collar,single,primary,no,150,no,yes,13402
48,blue-collar,married,unknown,no,279,yes,no,14269
33,management,married,tertiary,no,519,no,no,20651
27,services,married,secondary,no,15,yes,no,3754
30,technician,single,tertiary,no,1271,yes,no,23118
46,blue-collar,divorced,secondary,no,1074,yes,no,37837
34,blue-collar,married,primary,no,329,yes,no,32604
32,blue-collar,single,primary,no,1660,no,no,4564
26,management,single,tertiary,no,1274,yes,no,39761
43,blue-collar,married,secondary,no,-509,yes,no,463
32,management,single,tertiary,no,776,no,no,22817
51,entrepreneur,divorced,unknown,no,-57,yes,no,7265
41,technician,married,secondary,no,1822,no,yes,18567
45,self-employed,single,tertiary,no,1009,no,no,25845
52,blue-collar,married,secondary,no,5614,yes,no,11665
30,technician,single,secondary,no,538,yes,no,25829
38,technician,divorced,secondary,no,531,no,no,28509
25,services,single,secondary,no,229,yes,no,8167
40,blue-collar,married,secondary,no,0,yes,yes,7327
79,retired,married,unknown,no,0,no,no,40539
60,blue-collar,married,secondary,no,19447,yes,no,13489
28,unemployed,single,primary,no,1374,no,no,33796
34,blue-collar,married,unknown,no,201,yes,no,39015
53,unemployed,married,secondary,no,94,no,no,44498
37,housemaid,divorced,secondary,no,226,no,yes,26102
37,services,married,secondary,no,741,yes,no,8050
56,management,married,tertiary,no,705,no,yes,20113
57,management,married,tertiary,no,2266,no,no,19014
54,blue-collar,married,secondary,no,-102,yes,no,23427
47,technician,married,secondary,no,201,yes,no,3210
48,technician,married,secondary,no,101,yes,no,28567
37,technician,single,secondary,no,2139,yes,no,37599
39,management,married,tertiary,no,-409,yes,no,17843
33,technician,married,secondary,no,162,yes,yes,14230
32,management,married,tertiary,no,1331,no,no,42243
36,self-employed,married,tertiary,no,15,yes,no,6674
54,technician,single,tertiary,no,1433,yes,yes,11328
27,technician,single,secondary,no,1693,yes,no,5925
32,management,single,tertiary,no,1160,yes,yes,10197
64,retired,married,secondary,no,2031,no,no,42263
27,management,single,tertiary,no,321,yes,no,37052
40,management,married,secondary,no,752,no,yes,10942
46,technician,divorced,secondary,no,3455,yes,no,2957
35,management,single,tertiary,no,992,no,yes,44642
35,management,married,tertiary,no,481,no,no,20767
40,management,single,secondary,no,269,no,no,9198
37,technician,married,secondary,no,64,yes,no,36909
39,services,single,secondary,no,126,yes,no,1964
33,unknown,single,secondary,no,1522,no,yes,25763
60,housemaid,married,secondary,no,874,no,no,13346
45,management,divorced,tertiary,no,335,no,no,19099
41,management,married,tertiary,no,-29,no,no,28495
32,blue-collar,single,secondary,no,15341,no,no,4966
32,management,married,tertiary,no,2414,no,no,20648
35,management,single,tertiary,no,2187,yes,no,44343
29,technician,single,secondary,no,-219,yes,no,38689
35,services,married,secondary,no,8412,no,no,9923
47,entrepreneur,married,secondary,no,1375,yes,no,32312
33,admin.,single,tertiary,no,280,no,no,42253
46,unemployed,married,secondary,no,16397,no,no,25065
33,management,single,tertiary,no,923,yes,no,7543
37,admin.,married,unknown,no,463,yes,no,10124
42,admin.,married,secondary,no,641,no,no,44424
38,entrepreneur,married,secondary,no,0,yes,yes,33443
53,retired,married,secondary,no,340,yes,no,10292
34,admin.,married,secondary,no,148,yes,no,36355
31,services,married,secondary,no,-538,no,yes,6508
36,management,married,tertiary,no,393,yes,no,34083
31,blue-collar,single,secondary,no,-2,no,yes,13006
32,management,single,tertiary,no,1834,yes,no,8072
46,admin.,married,secondary,no,1069,yes,no,1462
57,admin.,divorced,primary,no,179,yes,no,38199
45,management,married,tertiary,no,5450,no,no,19768
29,technician,single,secondary,no,205,yes,no,32686
47,blue-collar,married,primary,no,-187,no,no,12567
58,retired,married,primary,no,2969,no,no,34055
27,services,married,secondary,no,1304,no,no,28674
38,services,married,primary,no,175,no,no,10841
50,technician,divorced,unknown,no,1328,yes,no,7093
36,blue-collar,married,primary,no,1707,no,no,11129
35,blue-collar,divorced,primary,no,21,yes,no,30026
34,management,divorced,tertiary,no,5754,yes,no,25069
45,housemaid,married,primary,no,1526,yes,no,27860
46,technician,married,unknown,no,626,yes,no,5949
21,student,single,secondary,no,232,yes,no,4996
29,self-employed,single,tertiary,no,270,yes,no,42655
36,self-employed,single,tertiary,no,583,no,no,28679
31,management,single,tertiary,no,938,no,no,43921
54,housemaid,single,secondary,no,1213,no,no,42238
30,admin.,single,secondary,no,222,yes,no,35224
43,management,married,tertiary,yes,-3372,yes,no,7414
41,blue-collar,married,secondary,no,424,yes,no,35494
33,self-employed,married,secondary,no,215,yes,no,17798
38,technician,married,secondary,no,1442,yes,yes,3123
46,services,married,secondary,no,0,no,no,10922
39,admin.,married,tertiary,no,464,yes,no,35592
25,management,single,tertiary,no,2140,no,no,41674
45,technician,married,secondary,no,2571,no,no,11276
37,self-employed,single,tertiary,no,2087,no,no,11195
39,blue-collar,single,secondary,no,393,yes,no,10106
37,housemaid,divorced,secondary,no,37,no,no,11264
28,student,married,tertiary,no,803,yes,no,39498
30,technician,single,tertiary,no,1323,yes,no,38300
40,blue-collar,married,secondary,no,1225,yes,no,164
28,admin.,single,secondary,no,-36,yes,no,38959
27,management,single,tertiary,yes,-713,yes,no,8818
47,management,divorced,tertiary,no,1149,no,yes,14614
40,self-employed,married,secondary,no,311,yes,no,34840
30,services,single,tertiary,no,0,no,no,12598
23,services,single,unknown,no,15,yes,no,38304
44,blue-collar,married,secondary,no,78,yes,no,2248
28,management,single,tertiary,no,9314,no,no,40438
63,retired,married,secondary,no,23047,no,no,43946
34,services,married,secondary,no,1182,yes,no,6747
44,management,married,tertiary,no,-61,no,no,20400
47,admin.,married,secondary,no,310,yes,yes,21153
48,services,married,secondary,no,300,no,no,21136
26,blue-collar,married,secondary,no,622,yes,no,15729
50,blue-collar,married,primary,no,59,no,no,11525
55,technician,married,secondary,no,150,yes,yes,6121
75,retired,divorced,primary,no,852,no,no,43301
37,technician,single,secondary,no,123,no,yes,30299
53,blue-collar,married,unknown,no,1827,no,no,234
54,technician,married,tertiary,no,-800,yes,no,5919
55,management,married,tertiary,no,0,no,no,7136
44,blue-collar,married,primary,no,148,yes,no,518
36,student,single,unknown,no,417,no,no,42973
37,management,married,tertiary,no,1403,yes,no,14002
56,technician,married,tertiary,no,52,no,no,11677
48,entrepreneur,married,unknown,no,3233,no,no,10025
56,management,divorced,primary,no,7496,no,no,9990
48,management,married,tertiary,no,0,yes,no,43609
53,technician,married,primary,no,311,no,no,28083
31,entrepreneur,divorced,tertiary,no,1767,no,no,17143
58,management,married,tertiary,no,172,no,no,21578
34,admin.,single,secondary,no,5057,yes,no,25925
61,self-employed,divorced,tertiary,no,6,yes,no,41783
48,technician,married,secondary,no,505,yes,no,35139
31,services,single,secondary,no,442,yes,no,28641
37,services,single,secondary,no,244,no,no,9067
37,services,single,secondary,no,1175,yes,no,10647
51,blue-collar,married,primary,no,505,no,yes,12786
58,housemaid,married,primary,no,2348,no,no,9746
34,admin.,married,secondary,no,3185,yes,no,26239
59,entrepreneur,married,tertiary,no,712,yes,no,10080
50,admin.,divorced,secondary,no,0,yes,no,11781
40,entrepreneur,married,secondary,no,0,yes,no,18071
33,blue-collar,single,secondary,no,2764,yes,no,4818
27,admin.,single,secondary,no,450,yes,no,12735
29,management,married,tertiary,no,8,yes,no,38029
42,admin.,divorced,secondary,no,490,yes,no,45148
37,technician,single,secondary,no,1780,no,no,14415
32,management,married,tertiary,no,500,no,no,19833
52,services,married,secondary,no,-178,yes,yes,36276
33,technician,single,secondary,no,1733,yes,no,37602
32,blue-collar,married,primary,no,-175,yes,no,5102
45,blue-collar,married,primary,no,1251,no,yes,22145
54,blue-collar,married,primary,no,2102,yes,no,428
47,management,single,tertiary,no,-230,no,no,29917
42,management,married,tertiary,no,1162,yes,no,37473
37,blue-collar,married,secondary,no,1407,yes,no,27605
31,blue-collar,single,primary,no,859,yes,no,8054
